timestamp,demand_mw,solar_mw,wind_mw
2015-01-19T05:00:00Z,57739.0000,0.0000,1346.0000
2015-01-19T06:00:00Z,65475.0000,0.0000,1539.0000
2015-01-19T07:00:00Z,67913.0000,293.0000,1631.0000
2015-01-19T08:00:00Z,68452.0000,1552.0000,1465.0000
2015-01-19T09:00:00Z,69193.0000,3178.0000,1201.0000
2015-01-19T10:00:00Z,69874.0000,4473.0000,908.0000
2015-01-19T11:00:00Z,69315.0000,4874.0000,769.0000
2015-01-19T12:00:00Z,69029.0000,4487.0000,742.0000
2015-01-19T13:00:00Z,68195.0000,3145.0000,722.0000
2015-01-19T14:00:00Z,67445.0000,1436.0000,811.0000
2015-01-19T15:00:00Z,66956.0000,238.0000,990.0000
2015-01-19T16:00:00Z,69802.0000,5.0000,1182.0000
2015-01-19T17:00:00Z,69656.0000,0.0000,1311.0000
2015-01-19T18:00:00Z,68035.0000,0.0000,1305.0000
2015-01-19T19:00:00Z,63812.0000,0.0000,1301.0000
2015-01-19T20:00:00Z,60416.0000,0.0000,1336.0000
2015-01-19T21:00:00Z,57789.0000,0.0000,1353.0000
2015-01-19T22:00:00Z,53272.0000,0.0000,1341.0000
2015-01-19T23:00:00Z,50138.0000,0.0000,1287.0000
2015-01-20T00:00:00Z,47985.0000,0.0000,1195.0000
2015-01-20T01:00:00Z,47002.0000,0.0000,1176.0000
2015-01-20T02:00:00Z,47512.0000,0.0000,1094.0000
2015-01-20T03:00:00Z,48529.0000,0.0000,973.0000
2015-01-20T04:00:00Z,51622.0000,0.0000,898.0000
2015-01-20T05:00:00Z,59120.0000,0.0000,856.0000
2015-01-20T06:00:00Z,66205.0000,0.0000,866.0000
2015-01-20T07:00:00Z,68861.0000,93.0000,848.0000
2015-01-20T08:00:00Z,69136.0000,628.0000,757.0000
2015-01-20T09:00:00Z,70265.0000,1229.0000,606.0000
2015-01-20T10:00:00Z,70771.0000,1780.0000,471.0000
2015-01-20T11:00:00Z,70426.0000,2211.0000,368.0000
2015-01-20T12:00:00Z,69880.0000,2183.0000,338.0000
2015-01-20T13:00:00Z,68892.0000,1654.0000,374.0000
2015-01-20T14:00:00Z,68259.0000,843.0000,386.0000
2015-01-20T15:00:00Z,67634.0000,164.0000,389.0000
2015-01-20T16:00:00Z,70708.0000,6.0000,460.0000
2015-01-20T17:00:00Z,70336.0000,0.0000,523.0000
2015-01-20T18:00:00Z,68495.0000,0.0000,539.0000
2015-01-20T19:00:00Z,64528.0000,0.0000,564.0000
2015-01-20T20:00:00Z,60887.0000,0.0000,694.0000
2015-01-20T21:00:00Z,57910.0000,0.0000,720.0000
2015-01-20T22:00:00Z,53902.0000,0.0000,791.0000
2015-01-20T23:00:00Z,50388.0000,0.0000,852.0000
2015-01-21T00:00:00Z,48261.0000,0.0000,840.0000
2015-01-21T01:00:00Z,47427.0000,0.0000,871.0000
2015-01-21T02:00:00Z,47738.0000,0.0000,895.0000
2015-01-21T03:00:00Z,48746.0000,0.0000,927.0000
2015-01-21T04:00:00Z,51835.0000,0.0000,1059.0000
2015-01-21T05:00:00Z,59360.0000,0.0000,1254.0000
2015-01-21T06:00:00Z,66263.0000,0.0000,1439.0000
2015-01-21T07:00:00Z,68609.0000,177.0000,1632.0000
2015-01-21T08:00:00Z,69062.0000,1305.0000,1697.0000
2015-01-21T09:00:00Z,69913.0000,2662.0000,1476.0000
2015-01-21T10:00:00Z,70239.0000,3937.0000,1282.0000
2015-01-21T11:00:00Z,69535.0000,4720.0000,1139.0000
2015-01-21T12:00:00Z,68982.0000,4370.0000,1205.0000
2015-01-21T13:00:00Z,68051.0000,3081.0000,1330.0000
2015-01-21T14:00:00Z,67389.0000,1562.0000,1623.0000
2015-01-21T15:00:00Z,67051.0000,300.0000,2188.0000
2015-01-21T16:00:00Z,70266.0000,6.0000,2758.0000
2015-01-21T17:00:00Z,70414.0000,0.0000,3368.0000
2015-01-21T18:00:00Z,68659.0000,0.0000,3830.0000
2015-01-21T19:00:00Z,64410.0000,0.0000,3939.0000
2015-01-21T20:00:00Z,61021.0000,0.0000,3963.0000
2015-01-21T21:00:00Z,58394.0000,0.0000,3996.0000
2015-01-21T22:00:00Z,54175.0000,0.0000,3995.0000
2015-01-21T23:00:00Z,50907.0000,0.0000,3684.0000
2015-01-22T00:00:00Z,48985.0000,0.0000,3478.0000
2015-01-22T01:00:00Z,48044.0000,0.0000,3378.0000
2015-01-22T02:00:00Z,47940.0000,0.0000,3330.0000
2015-01-22T03:00:00Z,48786.0000,0.0000,3432.0000
2015-01-22T04:00:00Z,51654.0000,0.0000,3662.0000
2015-01-22T05:00:00Z,59131.0000,0.0000,3647.0000
2015-01-22T06:00:00Z,66542.0000,0.0000,3513.0000
2015-01-22T07:00:00Z,68960.0000,152.0000,3377.0000
2015-01-22T08:00:00Z,69197.0000,856.0000,3080.0000
2015-01-22T09:00:00Z,70243.0000,1748.0000,2679.0000
2015-01-22T10:00:00Z,71005.0000,2434.0000,2349.0000
2015-01-22T11:00:00Z,70300.0000,2472.0000,2059.0000
2015-01-22T12:00:00Z,69823.0000,2123.0000,1952.0000
2015-01-22T13:00:00Z,69396.0000,1520.0000,1909.0000
2015-01-22T14:00:00Z,68734.0000,683.0000,1898.0000
2015-01-22T15:00:00Z,68247.0000,125.0000,2003.0000
2015-01-22T16:00:00Z,70502.0000,6.0000,2216.0000
2015-01-22T17:00:00Z,70410.0000,0.0000,2354.0000
2015-01-22T18:00:00Z,68623.0000,0.0000,2300.0000
2015-01-22T19:00:00Z,64759.0000,0.0000,2174.0000
2015-01-22T20:00:00Z,61343.0000,0.0000,2105.0000
2015-01-22T21:00:00Z,58912.0000,0.0000,1935.0000
2015-01-22T22:00:00Z,54581.0000,0.0000,1799.0000
2015-01-22T23:00:00Z,50788.0000,0.0000,1666.0000
2015-01-23T00:00:00Z,48785.0000,0.0000,1567.0000
2015-01-23T01:00:00Z,47813.0000,0.0000,1489.0000
2015-01-23T02:00:00Z,48103.0000,0.0000,1474.0000
2015-01-23T03:00:00Z,49093.0000,0.0000,1512.0000
2015-01-23T04:00:00Z,51882.0000,0.0000,1424.0000
2015-01-23T05:00:00Z,58938.0000,0.0000,1419.0000
2015-01-23T06:00:00Z,66125.0000,0.0000,1394.0000
2015-01-23T07:00:00Z,68473.0000,47.0000,1260.0000
2015-01-23T08:00:00Z,68556.0000,350.0000,1049.0000
2015-01-23T09:00:00Z,69566.0000,818.0000,922.0000
2015-01-23T10:00:00Z,69898.0000,1275.0000,831.0000
2015-01-23T11:00:00Z,69204.0000,1485.0000,795.0000
2015-01-23T12:00:00Z,68146.0000,1401.0000,812.0000
2015-01-23T13:00:00Z,66905.0000,1024.0000,827.0000
2015-01-23T14:00:00Z,66065.0000,508.0000,872.0000
2015-01-23T15:00:00Z,66088.0000,100.0000,1021.0000
2015-01-23T16:00:00Z,68865.0000,7.0000,1071.0000
2015-01-23T17:00:00Z,68723.0000,0.0000,1202.0000
2015-01-23T18:00:00Z,66321.0000,0.0000,1456.0000
2015-01-23T19:00:00Z,62192.0000,0.0000,1936.0000
2015-01-23T20:00:00Z,58967.0000,0.0000,2625.0000
2015-01-23T21:00:00Z,57041.0000,0.0000,3296.0000
2015-01-23T22:00:00Z,54048.0000,0.0000,3925.0000
2015-01-23T23:00:00Z,51140.0000,0.0000,4411.0000
2015-01-24T00:00:00Z,48721.0000,0.0000,4819.0000
2015-01-24T01:00:00Z,49596.0000,0.0000,5542.0000
2015-01-24T02:00:00Z,49906.0000,0.0000,6645.0000
2015-01-24T03:00:00Z,49793.0000,0.0000,7357.0000
2015-01-24T04:00:00Z,47904.0000,0.0000,7510.0000
2015-01-24T05:00:00Z,46321.0000,0.0000,7913.0000
2015-01-24T06:00:00Z,49079.0000,0.0000,8086.0000
2015-01-24T07:00:00Z,51778.0000,157.0000,7908.0000
2015-01-24T08:00:00Z,55538.0000,737.0000,7576.0000
2015-01-24T09:00:00Z,58070.0000,1220.0000,7041.0000
2015-01-24T10:00:00Z,60193.0000,1730.0000,6166.0000
2015-01-24T11:00:00Z,59612.0000,2017.0000,5404.0000
2015-01-24T12:00:00Z,57603.0000,1920.0000,5172.0000
2015-01-24T13:00:00Z,56044.0000,1324.0000,4835.0000
2015-01-24T14:00:00Z,55414.0000,635.0000,4872.0000
2015-01-24T15:00:00Z,55614.0000,90.0000,5235.0000
2015-01-24T16:00:00Z,59505.0000,4.0000,5623.0000
2015-01-24T17:00:00Z,60419.0000,0.0000,6280.0000
2015-01-24T18:00:00Z,58200.0000,0.0000,6692.0000
2015-01-24T19:00:00Z,54217.0000,0.0000,7029.0000
2015-01-24T20:00:00Z,51700.0000,0.0000,7118.0000
2015-01-24T21:00:00Z,51454.0000,0.0000,7068.0000
2015-01-24T22:00:00Z,48771.0000,0.0000,7496.0000
2015-01-24T23:00:00Z,45660.0000,0.0000,7608.0000
2015-01-25T00:00:00Z,43563.0000,0.0000,7921.0000
2015-01-25T01:00:00Z,42562.0000,0.0000,7826.0000
2015-01-25T02:00:00Z,41804.0000,0.0000,7752.0000
2015-01-25T03:00:00Z,41524.0000,0.0000,7447.0000
2015-01-25T04:00:00Z,41003.0000,0.0000,7119.0000
2015-01-25T05:00:00Z,39678.0000,0.0000,6671.0000
2015-01-25T06:00:00Z,41325.0000,0.0000,6432.0000
2015-01-25T07:00:00Z,44054.0000,126.0000,6012.0000
2015-01-25T08:00:00Z,47997.0000,727.0000,5614.0000
2015-01-25T09:00:00Z,51192.0000,1387.0000,4778.0000
2015-01-25T10:00:00Z,53687.0000,2016.0000,4251.0000
2015-01-25T11:00:00Z,53453.0000,2317.0000,3971.0000
2015-01-25T12:00:00Z,51386.0000,2242.0000,3615.0000
2015-01-25T13:00:00Z,50114.0000,1692.0000,3295.0000
2015-01-25T14:00:00Z,49644.0000,877.0000,3053.0000
2015-01-25T15:00:00Z,50512.0000,177.0000,3045.0000
2015-01-25T16:00:00Z,55223.0000,9.0000,2976.0000
2015-01-25T17:00:00Z,57086.0000,0.0000,2958.0000
2015-01-25T18:00:00Z,55711.0000,0.0000,2934.0000
2015-01-25T19:00:00Z,53282.0000,0.0000,2893.0000
2015-01-25T20:00:00Z,51817.0000,0.0000,2738.0000
2015-01-25T21:00:00Z,52230.0000,0.0000,2654.0000
2015-01-25T22:00:00Z,49521.0000,0.0000,2712.0000
2015-01-25T23:00:00Z,46454.0000,0.0000,3042.0000
2015-01-26T00:00:00Z,44467.0000,0.0000,3425.0000
2015-01-26T01:00:00Z,43941.0000,0.0000,3831.0000
2015-01-26T02:00:00Z,44300.0000,0.0000,4285.0000
2015-01-26T03:00:00Z,45868.0000,0.0000,4829.0000
2015-01-26T04:00:00Z,49798.0000,0.0000,5286.0000
2015-01-26T05:00:00Z,58751.0000,0.0000,5866.0000
2015-01-26T06:00:00Z,65874.0000,1.0000,6581.0000
2015-01-26T07:00:00Z,68660.0000,141.0000,7134.0000
2015-01-26T08:00:00Z,68736.0000,542.0000,7861.0000
2015-01-26T09:00:00Z,70221.0000,1103.0000,8500.0000
2015-01-26T10:00:00Z,71462.0000,1772.0000,9044.0000
2015-01-26T11:00:00Z,71176.0000,2250.0000,9818.0000
2015-01-26T12:00:00Z,70765.0000,2249.0000,10328.0000
2015-01-26T13:00:00Z,69632.0000,1584.0000,10554.0000
2015-01-26T14:00:00Z,68581.0000,790.0000,10918.0000
2015-01-26T15:00:00Z,68202.0000,157.0000,11718.0000
2015-01-26T16:00:00Z,70783.0000,7.0000,12848.0000
2015-01-26T17:00:00Z,70883.0000,0.0000,13842.0000
2015-01-26T18:00:00Z,69341.0000,0.0000,13989.0000
2015-01-26T19:00:00Z,65221.0000,0.0000,13728.0000
2015-01-26T20:00:00Z,61753.0000,0.0000,13397.0000
2015-01-26T21:00:00Z,58769.0000,0.0000,13712.0000
2015-01-26T22:00:00Z,54503.0000,0.0000,14745.0000
2015-01-26T23:00:00Z,51183.0000,0.0000,15353.0000
2015-01-27T00:00:00Z,49395.0000,0.0000,15522.0000
2015-01-27T01:00:00Z,48501.0000,0.0000,15541.0000
2015-01-27T02:00:00Z,48702.0000,0.0000,15201.0000
2015-01-27T03:00:00Z,49610.0000,0.0000,15179.0000
2015-01-27T04:00:00Z,52571.0000,0.0000,15132.0000
2015-01-27T05:00:00Z,60032.0000,0.0000,14943.0000
2015-01-27T06:00:00Z,66720.0000,0.0000,14962.0000
2015-01-27T07:00:00Z,68466.0000,139.0000,14271.0000
2015-01-27T08:00:00Z,68269.0000,1033.0000,12805.0000
2015-01-27T09:00:00Z,69100.0000,2223.0000,12510.0000
2015-01-27T10:00:00Z,70081.0000,3310.0000,12213.0000
2015-01-27T11:00:00Z,69432.0000,3723.0000,12171.0000
2015-01-27T12:00:00Z,68948.0000,3209.0000,11626.0000
2015-01-27T13:00:00Z,67922.0000,2338.0000,11494.0000
2015-01-27T14:00:00Z,67443.0000,1294.0000,10512.0000
2015-01-27T15:00:00Z,66672.0000,292.0000,9059.0000
2015-01-27T16:00:00Z,69423.0000,12.0000,7844.0000
2015-01-27T17:00:00Z,70216.0000,0.0000,7646.0000
2015-01-27T18:00:00Z,68337.0000,0.0000,7449.0000
2015-01-27T19:00:00Z,64402.0000,0.0000,6872.0000
2015-01-27T20:00:00Z,60965.0000,0.0000,6610.0000
2015-01-27T21:00:00Z,58254.0000,0.0000,6576.0000
2015-01-27T22:00:00Z,54066.0000,0.0000,6204.0000
2015-01-27T23:00:00Z,50848.0000,0.0000,6288.0000
2015-01-28T00:00:00Z,48565.0000,0.0000,6073.0000
2015-01-28T01:00:00Z,47477.0000,0.0000,6183.0000
2015-01-28T02:00:00Z,47814.0000,0.0000,6673.0000
2015-01-28T03:00:00Z,49219.0000,0.0000,7456.0000
2015-01-28T04:00:00Z,52359.0000,0.0000,8498.0000
2015-01-28T05:00:00Z,59808.0000,0.0000,9741.0000
2015-01-28T06:00:00Z,66823.0000,0.0000,11304.0000
2015-01-28T07:00:00Z,68966.0000,143.0000,12770.0000
2015-01-28T08:00:00Z,69270.0000,900.0000,14602.0000
2015-01-28T09:00:00Z,70276.0000,1896.0000,16524.0000
2015-01-28T10:00:00Z,71282.0000,2847.0000,18851.0000
2015-01-28T11:00:00Z,71348.0000,3445.0000,21088.0000
2015-01-28T12:00:00Z,70833.0000,3302.0000,23099.0000
2015-01-28T13:00:00Z,69952.0000,2438.0000,24618.0000
2015-01-28T14:00:00Z,70018.0000,1299.0000,25473.0000
2015-01-28T15:00:00Z,69699.0000,299.0000,26698.0000
2015-01-28T16:00:00Z,72415.0000,12.0000,27153.0000
2015-01-28T17:00:00Z,72853.0000,0.0000,27082.0000
2015-01-28T18:00:00Z,71021.0000,0.0000,26199.0000
2015-01-28T19:00:00Z,66473.0000,0.0000,25981.0000
2015-01-28T20:00:00Z,63637.0000,0.0000,25527.0000
2015-01-28T21:00:00Z,61481.0000,0.0000,24532.0000
2015-01-28T22:00:00Z,56917.0000,0.0000,23422.0000
2015-01-28T23:00:00Z,50909.0000,0.0000,22152.0000
2015-01-29T00:00:00Z,48776.0000,0.0000,21690.0000
2015-01-29T01:00:00Z,47172.0000,0.0000,21180.0000
2015-01-29T02:00:00Z,47702.0000,0.0000,20759.0000
2015-01-29T03:00:00Z,48771.0000,0.0000,20607.0000
2015-01-29T04:00:00Z,51013.0000,0.0000,20677.0000
2015-01-29T05:00:00Z,59719.0000,0.0000,21100.0000
2015-01-29T06:00:00Z,67602.0000,1.0000,21618.0000
2015-01-29T07:00:00Z,69427.0000,375.0000,21839.0000
2015-01-29T08:00:00Z,70268.0000,2341.0000,21686.0000
2015-01-29T09:00:00Z,71813.0000,4195.0000,21974.0000
2015-01-29T10:00:00Z,72934.0000,5282.0000,21474.0000
2015-01-29T11:00:00Z,72104.0000,5502.0000,21339.0000
2015-01-29T12:00:00Z,71366.0000,4717.0000,20073.0000
2015-01-29T13:00:00Z,70982.0000,3318.0000,18270.0000
2015-01-29T14:00:00Z,69811.0000,1691.0000,15844.0000
2015-01-29T15:00:00Z,68360.0000,349.0000,13673.0000
2015-01-29T16:00:00Z,70389.0000,13.0000,12592.0000
2015-01-29T17:00:00Z,70993.0000,0.0000,11967.0000
2015-01-29T18:00:00Z,69203.0000,0.0000,10881.0000
2015-01-29T19:00:00Z,65094.0000,0.0000,9984.0000
2015-01-29T20:00:00Z,61483.0000,0.0000,9172.0000
2015-01-29T21:00:00Z,58525.0000,0.0000,8509.0000
2015-01-29T22:00:00Z,54392.0000,0.0000,7769.0000
2015-01-29T23:00:00Z,50544.0000,0.0000,5728.0000
2015-01-30T00:00:00Z,48558.0000,0.0000,4937.0000
2015-01-30T01:00:00Z,47964.0000,0.0000,3975.0000
2015-01-30T02:00:00Z,48057.0000,0.0000,3391.0000
2015-01-30T03:00:00Z,49158.0000,0.0000,3214.0000
2015-01-30T04:00:00Z,51850.0000,0.0000,3007.0000
2015-01-30T05:00:00Z,59244.0000,0.0000,2983.0000
2015-01-30T06:00:00Z,66100.0000,1.0000,2838.0000
2015-01-30T07:00:00Z,68260.0000,137.0000,3126.0000
2015-01-30T08:00:00Z,68725.0000,740.0000,3401.0000
2015-01-30T09:00:00Z,69520.0000,1549.0000,3910.0000
2015-01-30T10:00:00Z,69807.0000,2236.0000,4162.0000
2015-01-30T11:00:00Z,68945.0000,2699.0000,4058.0000
2015-01-30T12:00:00Z,67444.0000,2607.0000,4312.0000
2015-01-30T13:00:00Z,65798.0000,2101.0000,4286.0000
2015-01-30T14:00:00Z,64420.0000,1114.0000,3793.0000
2015-01-30T15:00:00Z,64511.0000,267.0000,3505.0000
2015-01-30T16:00:00Z,67658.0000,12.0000,3210.0000
2015-01-30T17:00:00Z,68792.0000,0.0000,3306.0000
2015-01-30T18:00:00Z,66630.0000,0.0000,3612.0000
2015-01-30T19:00:00Z,62400.0000,0.0000,3830.0000
2015-01-30T20:00:00Z,59173.0000,0.0000,4073.0000
2015-01-30T21:00:00Z,57408.0000,0.0000,3929.0000
2015-01-30T22:00:00Z,54083.0000,0.0000,3772.0000
2015-01-30T23:00:00Z,50335.0000,0.0000,4938.0000
2015-01-31T00:00:00Z,48177.0000,0.0000,5018.0000
2015-01-31T01:00:00Z,46929.0000,0.0000,5478.0000
2015-01-31T02:00:00Z,46027.0000,0.0000,6001.0000
2015-01-31T03:00:00Z,45923.0000,0.0000,6463.0000
2015-01-31T04:00:00Z,45254.0000,0.0000,6502.0000
2015-01-31T05:00:00Z,45482.0000,0.0000,6242.0000
2015-01-31T06:00:00Z,48875.0000,1.0000,6027.0000
2015-01-31T07:00:00Z,52896.0000,152.0000,5834.0000
2015-01-31T08:00:00Z,56106.0000,761.0000,5695.0000
2015-01-31T09:00:00Z,57385.0000,1846.0000,5495.0000
2015-01-31T10:00:00Z,58239.0000,3168.0000,5252.0000
2015-01-31T11:00:00Z,57511.0000,3936.0000,5081.0000
2015-01-31T12:00:00Z,55522.0000,4204.0000,5022.0000
2015-01-31T13:00:00Z,54435.0000,3565.0000,4882.0000
2015-01-31T14:00:00Z,53546.0000,2033.0000,4763.0000
2015-01-31T15:00:00Z,53708.0000,524.0000,4553.0000
2015-01-31T16:00:00Z,57689.0000,21.0000,4728.0000
2015-01-31T17:00:00Z,59478.0000,0.0000,5209.0000
2015-01-31T18:00:00Z,57093.0000,0.0000,5626.0000
2015-01-31T19:00:00Z,53510.0000,0.0000,6051.0000
2015-01-31T20:00:00Z,51122.0000,0.0000,6309.0000
2015-01-31T21:00:00Z,50760.0000,0.0000,6197.0000
2015-01-31T22:00:00Z,48080.0000,0.0000,5922.0000
2015-01-31T23:00:00Z,45272.0000,0.0000,5604.0000
2015-02-01T00:00:00Z,42863.0000,0.0000,5197.0000
2015-02-01T01:00:00Z,41706.0000,0.0000,4854.0000
2015-02-01T02:00:00Z,41187.0000,0.0000,4286.0000
2015-02-01T03:00:00Z,40990.0000,0.0000,4005.0000
2015-02-01T04:00:00Z,40322.0000,0.0000,3879.0000
2015-02-01T05:00:00Z,39251.0000,0.0000,3850.0000
2015-02-01T06:00:00Z,41236.0000,3.0000,3857.0000
2015-02-01T07:00:00Z,44283.0000,356.0000,3689.0000
2015-02-01T08:00:00Z,47866.0000,1772.0000,3476.0000
2015-02-01T09:00:00Z,50427.0000,3424.0000,3263.0000
2015-02-01T10:00:00Z,52824.0000,4372.0000,3415.0000
2015-02-01T11:00:00Z,52551.0000,4738.0000,3412.0000
2015-02-01T12:00:00Z,50776.0000,4365.0000,3767.0000
2015-02-01T13:00:00Z,49343.0000,3309.0000,4216.0000
2015-02-01T14:00:00Z,48978.0000,1885.0000,4565.0000
2015-02-01T15:00:00Z,49380.0000,440.0000,5243.0000
2015-02-01T16:00:00Z,53440.0000,16.0000,5885.0000
2015-02-01T17:00:00Z,56292.0000,0.0000,6396.0000
2015-02-01T18:00:00Z,55451.0000,0.0000,7157.0000
2015-02-01T19:00:00Z,53184.0000,0.0000,7398.0000
2015-02-01T20:00:00Z,51911.0000,0.0000,7379.0000
2015-02-01T21:00:00Z,52434.0000,0.0000,7684.0000
2015-02-01T22:00:00Z,50139.0000,0.0000,7590.0000
2015-02-01T23:00:00Z,47521.0000,0.0000,7351.0000
2015-02-02T00:00:00Z,45816.0000,0.0000,7331.0000
2015-02-02T01:00:00Z,44892.0000,0.0000,7050.0000
2015-02-02T02:00:00Z,45096.0000,0.0000,7472.0000
2015-02-02T03:00:00Z,46818.0000,0.0000,8119.0000
2015-02-02T04:00:00Z,50595.0000,0.0000,8367.0000
2015-02-02T05:00:00Z,58899.0000,0.0000,8555.0000
2015-02-02T06:00:00Z,66063.0000,3.0000,9232.0000
2015-02-02T07:00:00Z,68007.0000,280.0000,9271.0000
2015-02-02T08:00:00Z,68587.0000,1346.0000,9087.0000
2015-02-02T09:00:00Z,69635.0000,2593.0000,9023.0000
2015-02-02T10:00:00Z,70997.0000,3379.0000,9117.0000
2015-02-02T11:00:00Z,70805.0000,3908.0000,9780.0000
2015-02-02T12:00:00Z,70077.0000,3794.0000,9651.0000
2015-02-02T13:00:00Z,68979.0000,2841.0000,9185.0000
2015-02-02T14:00:00Z,67991.0000,1624.0000,8408.0000
2015-02-02T15:00:00Z,66768.0000,479.0000,7722.0000
2015-02-02T16:00:00Z,69377.0000,21.0000,7641.0000
2015-02-02T17:00:00Z,70632.0000,0.0000,7420.0000
2015-02-02T18:00:00Z,69150.0000,0.0000,7717.0000
2015-02-02T19:00:00Z,65057.0000,0.0000,7839.0000
2015-02-02T20:00:00Z,61842.0000,0.0000,7771.0000
2015-02-02T21:00:00Z,59541.0000,0.0000,7672.0000
2015-02-02T22:00:00Z,55289.0000,0.0000,7175.0000
2015-02-02T23:00:00Z,52126.0000,0.0000,6798.0000
2015-02-03T00:00:00Z,50039.0000,0.0000,6469.0000
2015-02-03T01:00:00Z,49457.0000,0.0000,6379.0000
2015-02-03T02:00:00Z,49602.0000,0.0000,6453.0000
2015-02-03T03:00:00Z,50780.0000,0.0000,6294.0000
2015-02-03T04:00:00Z,53250.0000,0.0000,5868.0000
2015-02-03T05:00:00Z,60038.0000,0.0000,5628.0000
2015-02-03T06:00:00Z,66719.0000,4.0000,5040.0000
2015-02-03T07:00:00Z,68819.0000,347.0000,4473.0000
2015-02-03T08:00:00Z,69261.0000,1421.0000,3913.0000
2015-02-03T09:00:00Z,70111.0000,2776.0000,3734.0000
2015-02-03T10:00:00Z,70459.0000,4221.0000,3671.0000
2015-02-03T11:00:00Z,70134.0000,5181.0000,3727.0000
2015-02-03T12:00:00Z,68910.0000,5163.0000,3525.0000
2015-02-03T13:00:00Z,67622.0000,4439.0000,3319.0000
2015-02-03T14:00:00Z,66924.0000,2927.0000,3565.0000
2015-02-03T15:00:00Z,66057.0000,1008.0000,3268.0000
2015-02-03T16:00:00Z,68891.0000,43.0000,3283.0000
2015-02-03T17:00:00Z,70889.0000,0.0000,3099.0000
2015-02-03T18:00:00Z,69297.0000,0.0000,2824.0000
2015-02-03T19:00:00Z,65432.0000,0.0000,2688.0000
2015-02-03T20:00:00Z,61812.0000,0.0000,2479.0000
2015-02-03T21:00:00Z,59384.0000,0.0000,2446.0000
2015-02-03T22:00:00Z,55706.0000,0.0000,2471.0000
2015-02-03T23:00:00Z,52444.0000,0.0000,2535.0000
2015-02-04T00:00:00Z,50321.0000,0.0000,2338.0000
2015-02-04T01:00:00Z,49351.0000,0.0000,2096.0000
2015-02-04T02:00:00Z,49460.0000,0.0000,2109.0000
2015-02-04T03:00:00Z,50406.0000,0.0000,2172.0000
2015-02-04T04:00:00Z,53350.0000,0.0000,2177.0000
2015-02-04T05:00:00Z,60713.0000,0.0000,2151.0000
2015-02-04T06:00:00Z,67175.0000,8.0000,2012.0000
2015-02-04T07:00:00Z,68926.0000,460.0000,1934.0000
2015-02-04T08:00:00Z,69575.0000,1850.0000,1586.0000
2015-02-04T09:00:00Z,70397.0000,3585.0000,1430.0000
2015-02-04T10:00:00Z,70907.0000,5204.0000,1471.0000
2015-02-04T11:00:00Z,70131.0000,6035.0000,1479.0000
2015-02-04T12:00:00Z,69435.0000,5982.0000,1663.0000
2015-02-04T13:00:00Z,68297.0000,4898.0000,1970.0000
2015-02-04T14:00:00Z,67418.0000,2971.0000,1961.0000
2015-02-04T15:00:00Z,66726.0000,920.0000,1711.0000
2015-02-04T16:00:00Z,69271.0000,38.0000,1620.0000
2015-02-04T17:00:00Z,71160.0000,0.0000,1488.0000
2015-02-04T18:00:00Z,69626.0000,0.0000,1331.0000
2015-02-04T19:00:00Z,65611.0000,0.0000,1197.0000
2015-02-04T20:00:00Z,62408.0000,0.0000,1150.0000
2015-02-04T21:00:00Z,60283.0000,0.0000,1053.0000
2015-02-04T22:00:00Z,56179.0000,0.0000,1001.0000
2015-02-04T23:00:00Z,52693.0000,0.0000,1117.0000
2015-02-05T00:00:00Z,50594.0000,0.0000,1241.0000
2015-02-05T01:00:00Z,49378.0000,0.0000,1361.0000
2015-02-05T02:00:00Z,49286.0000,0.0000,1501.0000
2015-02-05T03:00:00Z,50172.0000,0.0000,1775.0000
2015-02-05T04:00:00Z,53276.0000,0.0000,2018.0000
2015-02-05T05:00:00Z,60385.0000,0.0000,2076.0000
2015-02-05T06:00:00Z,67106.0000,8.0000,2190.0000
2015-02-05T07:00:00Z,68993.0000,479.0000,2438.0000
2015-02-05T08:00:00Z,69081.0000,1720.0000,2480.0000
2015-02-05T09:00:00Z,69359.0000,3440.0000,2708.0000
2015-02-05T10:00:00Z,70452.0000,4886.0000,3205.0000
2015-02-05T11:00:00Z,70020.0000,5784.0000,3731.0000
2015-02-05T12:00:00Z,69759.0000,5524.0000,4627.0000
2015-02-05T13:00:00Z,68360.0000,4084.0000,5459.0000
2015-02-05T14:00:00Z,67976.0000,2366.0000,6156.0000
2015-02-05T15:00:00Z,67284.0000,709.0000,6585.0000
2015-02-05T16:00:00Z,69481.0000,40.0000,7599.0000
2015-02-05T17:00:00Z,71162.0000,0.0000,8946.0000
2015-02-05T18:00:00Z,69796.0000,0.0000,9910.0000
2015-02-05T19:00:00Z,65856.0000,0.0000,10301.0000
2015-02-05T20:00:00Z,62586.0000,0.0000,10322.0000
2015-02-05T21:00:00Z,60329.0000,0.0000,10309.0000
2015-02-05T22:00:00Z,56473.0000,0.0000,10475.0000
2015-02-05T23:00:00Z,52888.0000,0.0000,10106.0000
2015-02-06T00:00:00Z,51001.0000,0.0000,9824.0000
2015-02-06T01:00:00Z,50041.0000,0.0000,9653.0000
2015-02-06T02:00:00Z,50138.0000,0.0000,9286.0000
2015-02-06T03:00:00Z,50837.0000,0.0000,9339.0000
2015-02-06T04:00:00Z,53603.0000,0.0000,9131.0000
2015-02-06T05:00:00Z,60775.0000,0.0000,8793.0000
2015-02-06T06:00:00Z,67489.0000,9.0000,8553.0000
